Period,Group,Sender,Time,ClientTime,Key,Value
1,1,2,1464635709957413943,1464635707068,_at_barrier,_timer_1_t_46_1
1,1,4,1464635710334338815,1464635707445,_at_barrier,_timer_1_t_47_1
1,1,3,1464635710413484897,1464635707525,_at_barrier,_timer_1_t_47_1
1,1,1,1464635710413620164,1464635707525,_at_barrier,_timer_1_t_47_1
1,1,2,1464635710413741798,1464635707526,_at_barrier,_timer_1_t_47_1
1,1,4,1464635710779293800,1464635707889,_at_barrier,_timer_1_t_48_1
1,1,1,1464635710945674116,1464635708057,_at_barrier,_timer_1_t_48_1
1,1,3,1464635710945816652,1464635708057,_at_barrier,_timer_1_t_48_1
1,1,2,1464635710955368455,1464635708067,_at_barrier,_timer_1_t_48_1
1,1,4,1464635711323770610,1464635708434,_at_barrier,_timer_1_t_49_1
1,1,3,1464635711413827496,1464635708525,_at_barrier,_timer_1_t_49_1
1,1,1,1464635711413977306,1464635708525,_at_barrier,_timer_1_t_49_1
1,1,2,1464635711415829461,1464635708525,_at_barrier,_timer_1_t_49_1
1,1,4,1464635711782145263,1464635708893,_at_barrier,_timer_1_t_50_1
1,1,1,1464635711948509717,1464635709059,_at_barrier,_timer_1_t_50_1
1,1,2,1464635711948650330,1464635709061,_at_barrier,_timer_1_t_50_1
1,1,3,1464635711948766177,1464635709059,_at_barrier,_timer_1_t_50_1
1,1,4,1464635712313124428,1464635709423,_at_barrier,_timer_1_t_51_1
1,1,3,1464635712413102661,1464635709525,_at_barrier,_timer_1_t_51_1
1,1,2,1464635712413283145,1464635709525,_at_barrier,_timer_1_t_51_1
1,1,1,1464635712419032887,1464635709525,_at_barrier,_timer_1_t_51_1
1,1,4,1464635712794105074,1464635709897,_at_barrier,_timer_1_t_52_1
1,1,1,1464635712959008705,1464635710070,_at_barrier,_timer_1_t_52_1
1,1,3,1464635712959156210,1464635710071,_at_barrier,_timer_1_t_52_1
1,1,2,1464635712967008025,1464635710079,_at_barrier,_timer_1_t_52_1
1,1,4,1464635713332274944,1464635710443,_at_barrier,_timer_1_t_53_1
1,1,1,1464635713413635628,1464635710525,_at_barrier,_timer_1_t_53_1
1,1,2,1464635713413766824,1464635710525,_at_barrier,_timer_1_t_53_1
1,1,3,1464635713419515977,1464635710525,_at_barrier,_timer_1_t_53_1
1,1,4,1464635713782462169,1464635710893,_at_barrier,_timer_1_t_54_1
1,1,3,1464635713947300645,1464635711059,_at_barrier,_timer_1_t_54_1
1,1,1,1464635713952856931,1464635711060,_at_barrier,_timer_1_t_54_1
1,1,2,1464635713960740463,1464635711073,_at_barrier,_timer_1_t_54_1
1,1,4,1464635714329100006,1464635711440,_at_barrier,_timer_1_t_55_1
1,1,1,1464635714413914516,1464635711525,_at_barrier,_timer_1_t_55_1
1,1,3,1464635714414083823,1464635711525,_at_barrier,_timer_1_t_55_1
1,1,2,1464635714414222739,1464635711526,_at_barrier,_timer_1_t_55_1
1,1,4,1464635714784795364,1464635711891,_at_barrier,_timer_1_t_56_1
1,1,3,1464635714949964323,1464635712061,_at_barrier,_timer_1_t_56_1
1,1,1,1464635714954811359,1464635712062,_at_barrier,_timer_1_t_56_1
1,1,2,1464635714963602368,1464635712076,_at_barrier,_timer_1_t_56_1
1,1,4,1464635715326855453,1464635712437,_at_barrier,_timer_1_t_57_1
1,1,1,1464635715415118946,1464635712525,_at_barrier,_timer_1_t_57_1
1,1,2,1464635715415276031,1464635712525,_at_barrier,_timer_1_t_57_1
1,1,3,1464635715415409376,1464635712525,_at_barrier,_timer_1_t_57_1
1,1,4,1464635715784377017,1464635712890,_at_barrier,_timer_1_t_58_1
1,1,1,1464635715957045375,1464635713060,_at_barrier,_timer_1_t_58_1
1,1,3,1464635715957191488,1464635713061,_at_barrier,_timer_1_t_58_1
1,1,2,1464635715968586687,1464635713077,_at_barrier,_timer_1_t_58_1
1,1,4,1464635716334209002,1464635713445,_at_barrier,_timer_1_t_59_1
1,1,2,1464635716413343841,1464635713525,_at_barrier,_timer_1_t_59_1
1,1,1,1464635716418292626,1464635713525,_at_barrier,_timer_1_t_59_1
1,1,3,1464635716418396897,1464635713525,_at_barrier,_timer_1_t_59_1
1,1,4,1464635716789611452,1464635713900,_at_barrier,_timer_1_t_60_1
1,1,1,1464635716955318718,1464635714067,_at_barrier,_timer_1_t_60_1
1,1,3,1464635716955529510,1464635714067,_at_barrier,_timer_1_t_60_1
1,1,2,1464635716970031844,1464635714082,_at_barrier,_timer_1_t_60_1
1,1,3,1464635717134540589,1464635714246,endofsubperiod,{}
1,1,3,1464635717134714531,1464635714246,__set_points__,"{""points"": 39.599999999999994, ""period"": 1}"
1,1,1,1464635717140531126,1464635714247,endofsubperiod,{}
1,1,1,1464635717140683485,1464635714247,__set_points__,"{""points"": 19.799999999999997, ""period"": 1}"
1,1,4,1464635717140834217,1464635714250,endofsubperiod,{}
1,1,4,1464635717140975334,1464635714250,__set_points__,"{""points"": 39.599999999999994, ""period"": 1}"
1,1,1,1464635717145696703,1464635714252,state,"{""state"": [{""target"": 0.25, ""subjectid"": 4, ""rank"": 1, ""action"": 1, ""subperiodNumber"": 2, ""payoff"": 33}, {""target"": 0.5, ""subjectid"": 3, ""rank"": 2, ""action"": 0.75, ""subperiodNumber"": 2, ""payoff"": 55.00000000000001}, {""target"": 0.75, ""subjectid"": 2, ""rank"": 3, ""action"": 0.5, ""subperiodNumber"": 2, ""payoff"": 66}, {""target"": 1, ""subjectid"": 1, ""rank"": 4, ""action"": 0.25, ""subperiodNumber"": 2, ""payoff"": 66}]}"
